id,Source,Page_URL,Followers,Date,Time,Time Zone,Interactions,Post Type,Post_Message,Post_Link
"1399","Being Patriotic","Facebook.com/Patriototus","0","2015-12-10","11:30:02","GMT-0500 ","5320","Facebook","We’ve Received ‘Nearly 0 Help’ from U.S. Muslim Community Since 9/11 Though President Barack Obama claimed that America must “enlist Muslim communities” to combat terrorism in his Sunday evening Oval Office address, former FBI Counterterrorism Agent John Guandolo said on Monday’s Breitbart News Daily (6AM-9AM EST on Sirius XM Patriot channel 125) that since 9/11, “we collectively have received nearly zero help from the Muslim Community.” It's not a secret that Obama lies as often as he can but it should be a limit. While he tries to ""teach"" tolerance terrorists kill innocent citizens right here. Muslims represent an influential class in America, so if we don't stop them now, we will regret about it after 10-20 years. As Americans I'm getting pretty damn tired of being called Islamophobic or intolerant. I don't hate them just because of skin colour or smth. They are Muslims, who openly and unapologetically refer to all non-Muslims as being infidels. This ideology is preached in Mosques all across this country and worldwide. It happens in MY COUNTRY, so I can't ignore the fact that people in hijabs with guns kill the same Americans as me. For a long time, we have been extremely subdued and tolerant, considering all of the attacks we have endured over the years. So , I can't keep silent anymore, because it implies consent. America, it's time to use our voice it's time to say ""STOP IT!""","https://www.facebook.com/patriototus/posts/1655632034704421"
"1400","Being Patriotic","Facebook.com/Patriototus","183444","2016-11-11","13:00:00","GMT-0500 ","5319","Facebook","The war on cops must be stopped immediately! When will the leftists understand that violence will never fix their problems?! Obama and MSM started this war by supporting radical movements by calling them ?peaceful protesters?. Attacking a law enforcement officer makes you a terrorist, not a freedom fighter! One of the very first things Trump said in his speech was ?let?s unite as a nation, as the whole country, no matter what your political point of view is.? And that?s exactly what we must do now. Let us unite and stop dividing the country. Don?t get fooled by the mass media lies! Cops are heroes!","https://www.facebook.com/patriototus/posts/1795184597415830"
"1401","Being Patriotic","Facebook.com/Patriototus","153268","2016-09-17","14:00:01","GMT-0400 ","5291","Facebook","Every American house should be protected by a gun! Armed America is safe America!","https://www.facebook.com/patriototus/posts/1767396383527985"
"1402","Being Patriotic","Facebook.com/Patriototus","0","2015-11-02","17:05:00","GMT-0500 ","5289","Facebook","When the Navy sends their elite, they send the SEALs. When the SEALs send their elite, they send the SEAL Team Six.","https://www.facebook.com/patriototus/posts/1646264372307854"
"1403","Being Patriotic","Facebook.com/Patriototus","0","2016-02-27","13:00:00","GMT-0500 ","5285","Facebook","Thanks to all veterans for their service. They deserve more than Obama. They deserve the best! It is a disgrace, when Obama invites refugees from Syria and Iraq, providing them with benefits, while 50,000 of U.S. veterans have no home. I reckon the fact that Obama released five terrorists for him is also a disgrace. Obama is a disgrace to the United States, its citizens and our military.","https://www.facebook.com/patriototus/posts/1682043468729944"
"1404","Being Patriotic","Facebook.com/Patriototus","0","2015-12-27","11:40:01","GMT-0500 ","5281","Facebook","A disturbingly high number of veterans reported problems in obtaining needed medical care, despite billions of extra dollars poured into the VA. At least tens of veterans are waiting five months or more for potentially critical health procedures, such as colonoscopies, and other categories of specialty care that require timely attention. Our veterans gave their blood for our freedoms, they have been very loyal to the United States, and they are true patriots. So, why are they forced to fight for health care? They deserved the best!","https://www.facebook.com/patriototus/posts/1661459907454967"
"1405","Being Patriotic","Facebook.com/Patriototus","216383","2017-06-16","19:30:00","GMT-0400 ","5277","Facebook","Protect your freedom, patriots!","https://www.facebook.com/patriototus/posts/1900909296843359"
"1406","Being Patriotic","Facebook.com/Patriototus","71344","2016-05-03","08:30:00","GMT-0400 ","5272","Facebook","Good morning, patriots! We all owe our soldiers who protect our lives and freedom. Performing their duty they make the Old Glory fly free and proud. God bless our troops!","https://www.facebook.com/patriototus/posts/1708943516039939"
"1407","Being Patriotic","Facebook.com/Patriototus","0","2016-01-24","18:20:01","GMT-0500 ","5266","Facebook","Federal employees revel in the fact that they swindle land from private property owners at pennies on the dollar. A recently released video shows astonishing admissions of feds. ?We went out to the mine and the owners were two little guys that had been in the Second World War,? a California park service employee recalls at a retirement celebration for Mojave National Preserve Superintendent Mary Martin in 2005. The employee brags about how the veterans? mine was appraised by the federal government at $40 million, and acquired for a paltry $2.5 million. ?We come in, and we take this land. And we always take it for less than it?s worth.? Feds swindle U.S. veterans out of millions of dollars. They don?t feel guilt. On the contrary, they boast of what they do. The nation can't trust the federal government anymore. What a disgrace! Veterans fought for our freedoms. They deserved better! The federal government looks rather like a gang of thugs who take land away from people. I am deeply ashamed my government?","https://www.facebook.com/patriototus/posts/1670400379894253"
"1408","Being Patriotic","Facebook.com/Patriototus","0","2016-02-16","15:55:00","GMT-0500 ","5264","Facebook","Police K9 dogs - the furry side of law enforcement! They're smart, they're disciplined, they save lives just like real police officers. So I think we can thank K9 for their service and loyalty!","https://www.facebook.com/patriototus/posts/1678791112388513"
"1409","Being Patriotic","Facebook.com/Patriototus","185779","2016-11-17","08:30:00","GMT-0500 ","5263","Facebook","Good morning, patriots! Praise our beloved Home of the Free. God bless every American!","https://www.facebook.com/patriototus/posts/1797618310505792"
"1410","Being Patriotic","Facebook.com/Patriototus","0","2016-04-03","18:30:00","GMT-0400 ","5262","Facebook","Why the hell the VA officials are still out of prison? If our country is so generous to feed millions of illegals and ?refugees?, why can?t the Government create an organization capable of providing American veterans with welfare? ?It has gotten worse with every generation, and it appears to hit the veterans Congress intended to protect,? Bradford Adams, a lawyer and one of the report?s authors told The New York Times. ?They knew these folks had been through combat, and wanted to make sure they had help. The VA doesn?t seem to be doing that.?Marine Corps veterans were nearly 10 times more likely to be ineligible for benefits than Air Force veterans. Obama has proved he is a failure, and Hillary wants to be Obozo?s political successor. Any vote for Hillary is a vote for veterans to suffer and die in waiting queues. We the people have to stop it now and elect a president who will take care of our warriors.","https://www.facebook.com/patriototus/posts/1698741277060163"
"1411","Being Patriotic","Facebook.com/Patriototus","189957","2017-01-05","15:59:00","GMT-0500 ","5258","Facebook","We?ll never understand the idiots trying to ban the American flags from public places like schools. This is the flag representing our country, our homeland! Who the hell could possibly be offended by the Old Glory? Show me one single American offended by the American flag, show me that traitor if he even exists!","https://www.facebook.com/patriototus/posts/1818825465051743"
"1412","Being Patriotic","Facebook.com/Patriototus","188752","2016-12-06","17:30:00","GMT-0500 ","5256","Facebook","Our soldiers stand bravely to every challenge they face in battle. We must be grateful and thank every American soldier for keeping our freedom!","https://www.facebook.com/patriototus/posts/1806790146255275"
"1413","Being Patriotic","Facebook.com/Patriototus","189957","2017-01-05","17:30:00","GMT-0500 ","5255","Facebook","Our soldiers and veterans deserve appreciation from the Government. And that must be not only verbal praise ? it is the main President?s duty to take care of the heroes who made our country the land of the free. Obama didn?t manage to do it, not even close. But Trump surely will!","https://www.facebook.com/patriototus/posts/1817923801808576"
